ИД,ФАМИЛИЯ,ИМЯ,ОТЧЕСТВО,ПИН,ИНН,ДАТА_РОЖДЕНИЯ,ПОЛ,МЕСТО_РОЖДЕНИЯ,ИНОСТРАН,КТО_СОЗДАЛ,КОГДА_СОЗДАЛ,КТО_ИЗМЕНИЛ,КОГДА_ИЗМЕНИЛ,ДАТА_СМЕРТИ,ФИО
129454,Бугаенко,Константин,Андреевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149355,Монина,Николай,Дмитриевич,,,1981-10-24 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142223,Бритенков,Алёна,.,,,1991-12-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125675,Стародубов,Андрей,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111766,Сиротина,Полина,Сергеевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
152987,Носенко,Игорь,Владимирович,,,1974-07-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119289,Горбунова,Филипп,Викторович,,,1980-12-17 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126445,Абдурасулова,Илья,Дмитриевна,,,1988-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
152977,Балтийский,Елена,Анатольевна,,,1993-01-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130135,Лукьянов,Михаил,Олегович,,,1987-12-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146107,Ерохов,Елизавета,Минисагитович,,,1989-06-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137926,Румянцев,Павел,Сергеевич,,,1985-12-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116446,Лещинская,Роман,Валентинович,,,1988-12-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
155381,Лашкевич,Анатолий,Юрьевич,,,1981-01-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142462,Панков,Владимир,Сергеевна,,,1980-02-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
127331,Уогинта-Аррочар,Константин,Сергеевич,,,2055-01-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133613,Новик,Андрей,Александровна,,,1980-03-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
135312,Чэнь Цзюнь,Михаил,Николаевич,,,2055-12-22 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122152,Ашурко,Константин,Борисович,,,2011-11-11 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142879,Дыгал,Андрей,Вадимовна,,,1999-03-25 00:00:00,Ж,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142533,Чжэн Цзе,Аделя,Викторовна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142156,Семенова,Артем,Владимировна,,,1991-02-08 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110108,Цыганов,Светлана,Александрович,,,1987-06-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125628,Гуцуляк,Алексей,Винирович,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142552,Дмитриев,.,Сергеевич,,,1983-08-08 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133931,Кузьменко,Виктория,Александрович,,,1992-12-19 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122190,Харусь,Евгений,Вячеславович,,,1983-12-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122191,Гордиенко,Павел,Георгиевич,,,1989-08-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118712,Машков,Сергей,Валерьевич,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
104370,Куркин,Александр,Михайловна,,,1992-11-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116601,Сопина,Евгений,Павловна,,,1993-08-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
144360,Тищенков,Виктория,Вячеславович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112917,Солодкова,Евгения,Игоревна,,,1993-09-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125631,Тимофеенко,Даниил,Андреевич,,,1984-01-01 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118033,Гусарова,Алексей,Евгеньевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142488,Соколов,Виталий,Борисович,,,1980-03-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142413,Шеповалов,Вадим,Эдуардовна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129426,Волковицкий,Кирилл,Альбертовна,,,1991-11-08 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119254,Артюхин,Николай,Викторович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132124,Тарасов,Дмитрий,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110069,Жаков,Михаил,Юрьевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125688,Якубчик,Александр,Алексеевич,,,1989-10-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134008,Яковлев,Дмитрий,Игоревич,,,1983-11-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117079,Ларионов,Сергей,Сергеевна,,,1989-11-29 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120531,Беляков,Наталья,Олегович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
135089,Попов,Евгений,Николаевич,,,1985-05-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132552,Кожемякин,Татьяна,Игоревич,,,1981-03-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110141,Циварев,Инна,.,,,1989-06-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112829,Златина,Георгий,Борисович,,,1988-09-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116696,Овечкина,Павел,Владимирович,,,1989-11-05 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149463,Борисов,Сергей,Владимирович,,,1982-03-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146064,Бедный,Андрей,Зигфридович,,,1990-04-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118078,Шихов,Антон,.,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153328,Беляков,Евгений,.,,,1986-04-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114738,Оксаненко,Владимир,Владимирович,,,1994-01-04 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120864,Евдокимова,Кирилл,Игоревич,,,1984-11-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126444,Торцов,Артем,Яковлевич,,,2047-07-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161421,Ребрышкин,Андрей,Анатольевич,,,1988-11-25 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126475,Коплан-Дикс,Максим,Анатольевич,,,1982-04-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110350,Алексеенко,Юлия,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114029,Гальпер,Елена,Сергеевич,,,1983-07-20 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115298,Лесничук,Андрей,Сергеевич,,,1990-01-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132641,Гагин,Алексей,Александрович,,,1992-09-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137919,Тушинский,Игорь,Эдуардовна,,,1992-06-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142358,Бойченко,Ирина,Юрьевич,,,1981-12-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
159836,Азыдова,Александр,Андреевич,,,1993-05-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112935,Белозеров,Валерий,Николаевич,,,1987-01-12 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
136727,Кормилицына,Татьяна,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117754,Абдурагимов,Андрей,Викторович,,,1992-03-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120828,Кучумова,Алексей,Петрович,,,1994-09-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
158025,Петров,Оксана,Олегович,,,1991-03-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117947,Калиниченко,Денис,Владимирович,,,1990-04-08 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115401,Морозков,Андрей,Пенчев,,,1984-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142211,Иванов,.,Викторович,,,1990-05-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
148383,Пантус,Артур,Дмитриевич,,,1977-08-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157114,Елисеев,Михаил,Александрович,,,1978-10-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129482,Аксарин,Максим,Юрьевич,,,1994-07-29 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112106,Ласский,Андрей,Владимирович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153410,Дубров,Павел,Артурович,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112914,Нгуен Мань Кыонг,Елена,Викторович,,,1992-01-27 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118424,Матвеева,Роман,Андреевич,,,1988-10-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153350,Урбанович,Роман,.,,,1989-06-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134151,Пашкина,Иван,Викторович,,,1981-06-20 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146462,Сапов,Андрей,Владимирович,,,1983-02-15 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
143588,Напалков,Валентин,Иванович,,,2011-11-11 00:00:00,М,,1,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146168,Купенский,.,Николаевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161457,Карпова,Федор,Александрович,,,1993-01-12 00:00:00,Ж,,1,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137753,Сериков,Инна,Юрьевич,,,1985-10-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146361,Демин,Александр,Борисович,,,1987-06-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125695,Сойников,Илья,Владимирович,,,1989-05-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113644,Михайлов,.,Сергеевич,,,1983-08-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134167,Захарова,Дмитрий,Александрович,,,1984-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
131775,Лебедев,Владимир,Сергеевич,,,1993-03-15 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142252,Лощенко,.,Игоревич,,,1984-05-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120109,Гапличный,Дмитрий,Анатольевна,,,1983-02-20 00:00:00,Ж,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121940,Чивилихин,Полина,Николаевич,,,1989-10-31 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130142,Гусева,Андрей,Александрович,,,1994-02-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129310,Беляева,Леонид,Александрович,,,1989-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130684,Цветков,Михаил,Игоревич,,,1987-06-06 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110127,Бовырин,Александр,Михайловна,,,1977-04-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
127202,Новик,Ольга,Юрьевич,,,1987-06-21 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153064,Берковский,Дмитрий,Витальевич,,,1991-03-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161445,Мицура,Олег,Евгеньевич,,,1982-10-25 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129307,Ан,Денис,Владимирович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114032,Федорин,Денис,Сергеевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157311,Ахмеров,Михаил,Игоревич,,,1977-05-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116361,Рябов,Владимир,Владимирович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134241,Галаудин,Юрий,Владимирович,,,1982-11-23 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149446,Пашнин,Иван,Викторович,,,1987-11-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117989,Тарасов,Александр,Игоревич,,,1987-09-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125670,Масник,Сергей,Анатольевич,,,1992-03-04 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116699,Ян Мэн,Николай,Георгиевич,,,1988-01-31 00:00:00,Ж,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121045,Манушин,Сергей,Александрович,,,1988-07-13 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149206,Алексеев,Юрий,Замирович,,,1988-06-12 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126450,Петров,Владимир,Еркебековна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137812,Шевцов,Александр,Витальевич,,,1991-12-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134307,Сибирякова,Иван,Владимирович,,,1979-12-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161035,Пащук,Надежда,.,,,1992-06-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153257,Курдин,Дмитрий,Владимировна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153249,Донецкая,Анна,Сергеевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119379,Семенова,Владислав,Сергеевич,,,2069-05-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142458,Айтуова,Павел,Александрович,,,1987-07-15 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125562,Акуленко,Евгений,Александрович,,,1982-01-12 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116434,Азаревич,Василий,Сергеевич,,,1985-09-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
158087,Грачев,Геннадий,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126638,Кулатов,Кирилл,Валерьевич,,,1983-01-09 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137877,Сдобнов,Сергей,Викторович,,,1988-11-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161575,Алексеев,Сергей,Валерьевич,,,1978-04-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137792,Мошнинов,Марина,Юрьевич,,,1977-04-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115004,Касавченко,Виктория,Викторовна,,,1987-07-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116587,Ладыгин,Ренат,Викторовна,,,1982-06-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142169,Залесная,Елизавета,Владимирович,,,1984-07-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137765,Аверин,Василий,Олегович,,,1993-09-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137963,Дорожкин,Роман,Владимировна,,,1983-05-19 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
